14514,23861,1372,Sample Address #23861,Call upon arrival
14515,23862,240,Sample Address #23862,Call upon arrival
14516,23863,2291,Sample Address #23863,Apartment building - use intercom
14517,23865,3278,Sample Address #23865,Call upon arrival
14518,23866,398,Sample Address #23866,Leave at door
14519,23868,3854,Sample Address #23868,Please ring the doorbell
14520,23869,647,Sample Address #23869,Call upon arrival
14521,23870,50,Sample Address #23870,Apartment building - use intercom
14522,23872,1114,Sample Address #23872,Please ring the doorbell
14523,23875,1513,Sample Address #23875,Leave at door
14524,23876,2213,Sample Address #23876,Leave at door
14525,23877,2471,Sample Address #23877,Please ring the doorbell
14526,23878,1106,Sample Address #23878,Call upon arrival
14527,23879,8,Sample Address #23879,Please ring the doorbell
14528,23880,2007,Sample Address #23880,Leave at door
14529,23881,2279,Sample Address #23881,Leave at door
14530,23882,973,Sample Address #23882,Please ring the doorbell
14531,23884,1519,Sample Address #23884,Call upon arrival
14532,23885,3392,Sample Address #23885,Call upon arrival
14533,23886,2897,Sample Address #23886,Leave at door
14534,23887,2508,Sample Address #23887,Please ring the doorbell
14535,23888,2922,Sample Address #23888,Call upon arrival
14536,23890,561,Sample Address #23890,Leave at door
14537,23891,848,Sample Address #23891,Call upon arrival
14538,23892,131,Sample Address #23892,Call upon arrival
14539,23893,2115,Sample Address #23893,Leave at door
14540,23895,1784,Sample Address #23895,Leave at door
14541,23896,1626,Sample Address #23896,Leave at door
14542,23897,1107,Sample Address #23897,Please ring the doorbell
14543,23900,1086,Sample Address #23900,Call upon arrival
14544,23904,2406,Sample Address #23904,Call upon arrival
14545,23906,2146,Sample Address #23906,Leave at door
14546,23907,1651,Sample Address #23907,Leave at door
14547,23908,1352,Sample Address #23908,Leave at door
14548,23910,1510,Sample Address #23910,Leave at door
14549,23911,611,Sample Address #23911,Call upon arrival
14550,23912,301,Sample Address #23912,Leave at door
14551,23913,2936,Sample Address #23913,Leave at door
14552,23916,2613,Sample Address #23916,Call upon arrival
14553,23920,3502,Sample Address #23920,Leave at door
14554,23921,236,Sample Address #23921,Call upon arrival
14555,23922,2605,Sample Address #23922,Call upon arrival
14556,23924,3221,Sample Address #23924,Apartment building - use intercom
14557,23926,644,Sample Address #23926,Call upon arrival
14558,23927,3962,Sample Address #23927,Leave at door
14559,23929,177,Sample Address #23929,Leave at door
14560,23931,1832,Sample Address #23931,Leave at door
14561,23932,1511,Sample Address #23932,Call upon arrival
14562,23934,3820,Sample Address #23934,Leave at door
14563,23936,3734,Sample Address #23936,Leave at door
14564,23937,927,Sample Address #23937,Leave at door
14565,23938,407,Sample Address #23938,Call upon arrival
14566,23940,1446,Sample Address #23940,Leave at door
14567,23941,1906,Sample Address #23941,Leave at door
14568,23942,1358,Sample Address #23942,Leave at door
14569,23943,2894,Sample Address #23943,Leave at door
14570,23944,706,Sample Address #23944,Leave at door
14571,23946,1407,Sample Address #23946,Leave at door
14572,23947,240,Sample Address #23947,Please ring the doorbell
14573,23949,3700,Sample Address #23949,Leave at door
14574,23951,812,Sample Address #23951,Leave at door
14575,23952,396,Sample Address #23952,Leave at door
14576,23953,922,Sample Address #23953,Call upon arrival
14577,23954,1486,Sample Address #23954,Leave at door
14578,23956,435,Sample Address #23956,Leave at door
14579,23957,822,Sample Address #23957,Call upon arrival
14580,23958,2771,Sample Address #23958,Please ring the doorbell
14581,23959,112,Sample Address #23959,Please ring the doorbell
14582,23960,1644,Sample Address #23960,Leave at door
14583,23961,1337,Sample Address #23961,Apartment building - use intercom
14584,23962,3797,Sample Address #23962,Please ring the doorbell
14585,23963,3157,Sample Address #23963,Call upon arrival
14586,23965,998,Sample Address #23965,Please ring the doorbell
14587,23967,240,Sample Address #23967,Leave at door
14588,23968,625,Sample Address #23968,Please ring the doorbell
14589,23969,3962,Sample Address #23969,Leave at door
14590,23970,336,Sample Address #23970,Apartment building - use intercom
14591,23971,235,Sample Address #23971,Apartment building - use intercom
14592,23972,3864,Sample Address #23972,Leave at door
14593,23973,3259,Sample Address #23973,Leave at door
14594,23975,204,Sample Address #23975,Leave at door
14595,23976,2406,Sample Address #23976,Call upon arrival
14596,23977,2406,Sample Address #23977,Leave at door
14597,23978,3859,Sample Address #23978,Call upon arrival
14598,23979,1761,Sample Address #23979,Leave at door
14599,23980,3701,Sample Address #23980,Apartment building - use intercom
14600,23981,1101,Sample Address #23981,Please ring the doorbell
14601,23984,553,Sample Address #23984,Call upon arrival
14602,23986,696,Sample Address #23986,Leave at door
14603,23987,2098,Sample Address #23987,Leave at door
14604,23988,2360,Sample Address #23988,Apartment building - use intercom
14605,23990,1343,Sample Address #23990,Call upon arrival
14606,23992,1519,Sample Address #23992,Please ring the doorbell
14607,23993,2864,Sample Address #23993,Call upon arrival
14608,23994,2015,Sample Address #23994,Leave at door
14609,23996,1448,Sample Address #23996,Leave at door
14610,23997,3970,Sample Address #23997,Apartment building - use intercom
14611,23998,358,Sample Address #23998,Leave at door
14612,23999,737,Sample Address #23999,Apartment building - use intercom
14613,24000,3064,Sample Address #24000,Leave at door
14614,24001,301,Sample Address #24001,Leave at door
14615,24002,3797,Sample Address #24002,Please ring the doorbell
14616,24003,3800,Sample Address #24003,Apartment building - use intercom
14617,24005,2465,Sample Address #24005,Leave at door
14618,24006,66,Sample Address #24006,Leave at door
14619,24009,1996,Sample Address #24009,Call upon arrival
14620,24010,951,Sample Address #24010,Call upon arrival
14621,24011,848,Sample Address #24011,Leave at door
14622,24012,2320,Sample Address #24012,Leave at door
14623,24013,2291,Sample Address #24013,Apartment building - use intercom
14624,24014,1722,Sample Address #24014,Please ring the doorbell
14625,24017,378,Sample Address #24017,Leave at door
14626,24019,2626,Sample Address #24019,Call upon arrival
14627,24022,1275,Sample Address #24022,Call upon arrival
14628,24023,1796,Sample Address #24023,Please ring the doorbell
14629,24025,8,Sample Address #24025,Leave at door
14630,24026,2862,Sample Address #24026,Leave at door
14631,24028,1728,Sample Address #24028,Call upon arrival
14632,24029,848,Sample Address #24029,Please ring the doorbell
14633,24030,3698,Sample Address #24030,Leave at door
14634,24032,3693,Sample Address #24032,Call upon arrival
14635,24033,65,Sample Address #24033,Call upon arrival
14636,24038,578,Sample Address #24038,Call upon arrival
14637,24039,3205,Sample Address #24039,Call upon arrival
14638,24040,2363,Sample Address #24040,Leave at door
14639,24041,2528,Sample Address #24041,Call upon arrival
14640,24042,1815,Sample Address #24042,Leave at door
14641,24043,1798,Sample Address #24043,Call upon arrival
14642,24044,232,Sample Address #24044,Leave at door
14643,24045,2043,Sample Address #24045,Call upon arrival
14644,24046,1355,Sample Address #24046,Leave at door
14645,24047,1806,Sample Address #24047,Leave at door
14646,24048,2752,Sample Address #24048,Call upon arrival
14647,24049,2262,Sample Address #24049,Please ring the doorbell
14648,24050,1352,Sample Address #24050,Leave at door
14649,24053,2140,Sample Address #24053,Call upon arrival
14650,24054,1226,Sample Address #24054,Call upon arrival
14651,24055,2653,Sample Address #24055,Leave at door
14652,24056,1407,Sample Address #24056,Apartment building - use intercom
14653,24057,2093,Sample Address #24057,Leave at door
14654,24058,1328,Sample Address #24058,Leave at door
14655,24059,3398,Sample Address #24059,Leave at door
14656,24061,631,Sample Address #24061,Call upon arrival
14657,24062,1787,Sample Address #24062,Please ring the doorbell
14658,24063,824,Sample Address #24063,Leave at door
14659,24065,1184,Sample Address #24065,Please ring the doorbell
14660,24066,1808,Sample Address #24066,Apartment building - use intercom
14661,24067,2426,Sample Address #24067,Leave at door
14662,24068,2140,Sample Address #24068,Leave at door
14663,24069,1477,Sample Address #24069,Leave at door
14664,24071,3112,Sample Address #24071,Call upon arrival
14665,24072,934,Sample Address #24072,Call upon arrival
14666,24073,766,Sample Address #24073,Apartment building - use intercom
14667,24074,3676,Sample Address #24074,Leave at door
14668,24075,2069,Sample Address #24075,Call upon arrival
14669,24076,1224,Sample Address #24076,Call upon arrival
14670,24077,2754,Sample Address #24077,Call upon arrival
14671,24078,1226,Sample Address #24078,Apartment building - use intercom
14672,24079,2428,Sample Address #24079,Please ring the doorbell
14673,24081,2051,Sample Address #24081,Call upon arrival
14674,24082,92,Sample Address #24082,Call upon arrival
14675,24083,3960,Sample Address #24083,Leave at door
14676,24085,1158,Sample Address #24085,Leave at door
14677,24086,1360,Sample Address #24086,Leave at door
14678,24087,951,Sample Address #24087,Call upon arrival
14679,24088,445,Sample Address #24088,Leave at door
14680,24089,548,Sample Address #24089,Leave at door
14681,24090,48,Sample Address #24090,Leave at door
14682,24091,1833,Sample Address #24091,Call upon arrival
14683,24092,1565,Sample Address #24092,Call upon arrival
14684,24097,2722,Sample Address #24097,Leave at door
14685,24098,486,Sample Address #24098,Leave at door
14686,24099,57,Sample Address #24099,Call upon arrival
14687,24100,1815,Sample Address #24100,Call upon arrival
14688,24101,800,Sample Address #24101,Call upon arrival
14689,24102,2894,Sample Address #24102,Please ring the doorbell
14690,24104,2421,Sample Address #24104,Call upon arrival
14691,24105,3161,Sample Address #24105,Apartment building - use intercom
14692,24106,3207,Sample Address #24106,Leave at door
14693,24107,3963,Sample Address #24107,Apartment building - use intercom
14694,24108,506,Sample Address #24108,Leave at door
14695,24110,3027,Sample Address #24110,Apartment building - use intercom
14696,24112,892,Sample Address #24112,Leave at door
14697,24113,1627,Sample Address #24113,Leave at door
14698,24114,3962,Sample Address #24114,Call upon arrival
14699,24115,3036,Sample Address #24115,Please ring the doorbell
14700,24117,2548,Sample Address #24117,Please ring the doorbell
14701,24118,2829,Sample Address #24118,Please ring the doorbell
14702,24119,3184,Sample Address #24119,Call upon arrival
14703,24120,253,Sample Address #24120,Please ring the doorbell
14704,24121,131,Sample Address #24121,Leave at door
14705,24123,2027,Sample Address #24123,Call upon arrival
14706,24124,3391,Sample Address #24124,Leave at door
14707,24125,1396,Sample Address #24125,Leave at door
14708,24126,3643,Sample Address #24126,Please ring the doorbell
14709,24129,1432,Sample Address #24129,Leave at door
14710,24130,1784,Sample Address #24130,Call upon arrival
14711,24131,3000,Sample Address #24131,Please ring the doorbell
14712,24132,3583,Sample Address #24132,Call upon arrival
14713,24135,396,Sample Address #24135,Leave at door
14714,24136,549,Sample Address #24136,Leave at door
14715,24137,430,Sample Address #24137,Leave at door
14716,24138,3224,Sample Address #24138,Leave at door
14717,24139,3482,Sample Address #24139,Apartment building - use intercom
14718,24140,2421,Sample Address #24140,Please ring the doorbell
14719,24141,2652,Sample Address #24141,Call upon arrival
14720,24142,3509,Sample Address #24142,Apartment building - use intercom
14721,24143,1444,Sample Address #24143,Apartment building - use intercom
14722,24144,1584,Sample Address #24144,Call upon arrival
14723,24146,2142,Sample Address #24146,Call upon arrival
14724,24147,3590,Sample Address #24147,Leave at door
14725,24149,1824,Sample Address #24149,Call upon arrival
14726,24151,2441,Sample Address #24151,Apartment building - use intercom
14727,24155,1348,Sample Address #24155,Leave at door
14728,24156,812,Sample Address #24156,Call upon arrival
14729,24157,1007,Sample Address #24157,Call upon arrival
14730,24158,3245,Sample Address #24158,Leave at door
14731,24161,2449,Sample Address #24161,Leave at door
14732,24162,3338,Sample Address #24162,Leave at door
14733,24163,3597,Sample Address #24163,Please ring the doorbell
14734,24164,1068,Sample Address #24164,Call upon arrival
14735,24166,803,Sample Address #24166,Please ring the doorbell
14736,24167,1689,Sample Address #24167,Leave at door
14737,24168,919,Sample Address #24168,Please ring the doorbell
14738,24169,3018,Sample Address #24169,Call upon arrival
14739,24170,129,Sample Address #24170,Please ring the doorbell
14740,24171,1099,Sample Address #24171,Call upon arrival
14741,24172,511,Sample Address #24172,Call upon arrival
14742,24173,3472,Sample Address #24173,Call upon arrival
14743,24174,934,Sample Address #24174,Call upon arrival
14744,24175,193,Sample Address #24175,Leave at door
14745,24176,389,Sample Address #24176,Leave at door
14746,24177,2721,Sample Address #24177,Leave at door
14747,24178,18,Sample Address #24178,Call upon arrival
14748,24179,1373,Sample Address #24179,Apartment building - use intercom
14749,24180,1791,Sample Address #24180,Leave at door
14750,24181,3820,Sample Address #24181,Apartment building - use intercom
14751,24182,92,Sample Address #24182,Please ring the doorbell
14752,24183,1066,Sample Address #24183,Leave at door
14753,24185,3995,Sample Address #24185,Leave at door
14754,24190,289,Sample Address #24190,Please ring the doorbell
14755,24191,1105,Sample Address #24191,Please ring the doorbell
14756,24193,1689,Sample Address #24193,Please ring the doorbell
14757,24195,2441,Sample Address #24195,Leave at door
14758,24196,718,Sample Address #24196,Call upon arrival
14759,24197,3190,Sample Address #24197,Please ring the doorbell
14760,24198,511,Sample Address #24198,Apartment building - use intercom
14761,24199,1599,Sample Address #24199,Leave at door
14762,24200,2162,Sample Address #24200,Leave at door
14763,24201,531,Sample Address #24201,Apartment building - use intercom
14764,24202,1688,Sample Address #24202,Leave at door
14765,24203,1878,Sample Address #24203,Please ring the doorbell
14766,24205,3236,Sample Address #24205,Please ring the doorbell
14767,24206,187,Sample Address #24206,Call upon arrival
14768,24207,2923,Sample Address #24207,Please ring the doorbell
14769,24208,718,Sample Address #24208,Leave at door
14770,24209,2561,Sample Address #24209,Leave at door
14771,24210,3109,Sample Address #24210,Call upon arrival
14772,24211,228,Sample Address #24211,Apartment building - use intercom
14773,24212,3360,Sample Address #24212,Please ring the doorbell
14774,24213,288,Sample Address #24213,Call upon arrival
14775,24214,3240,Sample Address #24214,Call upon arrival
14776,24215,2864,Sample Address #24215,Leave at door
14777,24216,1734,Sample Address #24216,Call upon arrival
14778,24218,949,Sample Address #24218,Leave at door
14779,24219,531,Sample Address #24219,Call upon arrival
14780,24221,1247,Sample Address #24221,Please ring the doorbell
14781,24222,1419,Sample Address #24222,Please ring the doorbell
14782,24223,179,Sample Address #24223,Leave at door
14783,24224,2149,Sample Address #24224,Please ring the doorbell
14784,24225,3642,Sample Address #24225,Please ring the doorbell
14785,24226,1835,Sample Address #24226,Leave at door
14786,24227,1354,Sample Address #24227,Leave at door
14787,24228,3096,Sample Address #24228,Leave at door
14788,24229,3150,Sample Address #24229,Please ring the doorbell
14789,24230,2213,Sample Address #24230,Please ring the doorbell
14790,24232,1796,Sample Address #24232,Leave at door
14791,24234,2907,Sample Address #24234,Please ring the doorbell
14792,24235,2071,Sample Address #24235,Leave at door
14793,24237,3827,Sample Address #24237,Call upon arrival
14794,24239,3229,Sample Address #24239,Leave at door
14795,24241,1480,Sample Address #24241,Please ring the doorbell
14796,24244,841,Sample Address #24244,Apartment building - use intercom
14797,24246,579,Sample Address #24246,Call upon arrival
14798,24247,272,Sample Address #24247,Please ring the doorbell
14799,24249,539,Sample Address #24249,Please ring the doorbell
14800,24250,571,Sample Address #24250,Please ring the doorbell
14801,24251,1448,Sample Address #24251,Call upon arrival
14802,24252,2028,Sample Address #24252,Leave at door
14803,24253,571,Sample Address #24253,Leave at door
14804,24254,229,Sample Address #24254,Leave at door
14805,24255,1945,Sample Address #24255,Please ring the doorbell
14806,24256,1099,Sample Address #24256,Leave at door
14807,24258,3226,Sample Address #24258,Leave at door
14808,24259,770,Sample Address #24259,Please ring the doorbell
14809,24261,1641,Sample Address #24261,Leave at door
14810,24262,946,Sample Address #24262,Please ring the doorbell
14811,24263,2685,Sample Address #24263,Call upon arrival
14812,24264,1114,Sample Address #24264,Leave at door
14813,24265,2412,Sample Address #24265,Leave at door
14814,24266,3375,Sample Address #24266,Please ring the doorbell
14815,24267,3797,Sample Address #24267,Please ring the doorbell
14816,24269,1733,Sample Address #24269,Call upon arrival
14817,24270,2450,Sample Address #24270,Apartment building - use intercom
14818,24271,2118,Sample Address #24271,Call upon arrival
14819,24273,3153,Sample Address #24273,Apartment building - use intercom
14820,24274,2923,Sample Address #24274,Apartment building - use intercom
14821,24276,398,Sample Address #24276,Please ring the doorbell
14822,24277,1077,Sample Address #24277,Apartment building - use intercom
14823,24280,1099,Sample Address #24280,Please ring the doorbell
14824,24286,3232,Sample Address #24286,Leave at door
14825,24288,1641,Sample Address #24288,Please ring the doorbell
14826,24289,2508,Sample Address #24289,Call upon arrival
14827,24292,350,Sample Address #24292,Please ring the doorbell
14828,24295,1226,Sample Address #24295,Leave at door
14829,24296,2406,Sample Address #24296,Call upon arrival
14830,24297,2944,Sample Address #24297,Call upon arrival
14831,24298,1360,Sample Address #24298,Call upon arrival
14832,24299,3447,Sample Address #24299,Call upon arrival
14833,24303,1468,Sample Address #24303,Leave at door
14834,24304,808,Sample Address #24304,Leave at door
14835,24305,2979,Sample Address #24305,Call upon arrival
14836,24306,2043,Sample Address #24306,Leave at door
14837,24307,2654,Sample Address #24307,Leave at door
14838,24309,671,Sample Address #24309,Leave at door
14839,24310,2056,Sample Address #24310,Please ring the doorbell
14840,24311,1763,Sample Address #24311,Leave at door
14841,24312,3508,Sample Address #24312,Call upon arrival
14842,24313,1565,Sample Address #24313,Leave at door
14843,24314,15,Sample Address #24314,Call upon arrival
14844,24315,2494,Sample Address #24315,Leave at door
14845,24316,1372,Sample Address #24316,Leave at door
14846,24317,3310,Sample Address #24317,Leave at door
14847,24319,1456,Sample Address #24319,Call upon arrival
14848,24320,2149,Sample Address #24320,Apartment building - use intercom
14849,24322,301,Sample Address #24322,Leave at door
14850,24323,1299,Sample Address #24323,Leave at door
14851,24326,1906,Sample Address #24326,Leave at door
14852,24328,3706,Sample Address #24328,Leave at door
14853,24330,2428,Sample Address #24330,Leave at door
14854,24331,1458,Sample Address #24331,Call upon arrival
14855,24332,644,Sample Address #24332,Leave at door
14856,24336,318,Sample Address #24336,Apartment building - use intercom
14857,24337,1565,Sample Address #24337,Leave at door
14858,24340,1438,Sample Address #24340,Leave at door
14859,24343,1937,Sample Address #24343,Leave at door
14860,24344,1467,Sample Address #24344,Leave at door
14861,24345,3750,Sample Address #24345,Leave at door
14862,24347,84,Sample Address #24347,Leave at door
14863,24348,3201,Sample Address #24348,Call upon arrival
14864,24349,2479,Sample Address #24349,Call upon arrival
14865,24350,3245,Sample Address #24350,Please ring the doorbell
14866,24351,897,Sample Address #24351,Call upon arrival
14867,24354,2057,Sample Address #24354,Please ring the doorbell
14868,24357,3866,Sample Address #24357,Please ring the doorbell
14869,24358,1818,Sample Address #24358,Leave at door
14870,24359,2027,Sample Address #24359,Please ring the doorbell
14871,24360,895,Sample Address #24360,Call upon arrival
14872,24361,2277,Sample Address #24361,Please ring the doorbell
14873,24362,671,Sample Address #24362,Leave at door
14874,24363,453,Sample Address #24363,Please ring the doorbell
14875,24364,1366,Sample Address #24364,Leave at door
14876,24368,30,Sample Address #24368,Please ring the doorbell
14877,24369,2146,Sample Address #24369,Please ring the doorbell
14878,24370,1790,Sample Address #24370,Please ring the doorbell
14879,24371,3804,Sample Address #24371,Please ring the doorbell
14880,24373,3437,Sample Address #24373,Call upon arrival
14881,24374,396,Sample Address #24374,Call upon arrival
14882,24375,1561,Sample Address #24375,Please ring the doorbell
14883,24376,1299,Sample Address #24376,Please ring the doorbell
14884,24377,3232,Sample Address #24377,Leave at door
14885,24378,1128,Sample Address #24378,Leave at door
14886,24379,531,Sample Address #24379,Leave at door
14887,24381,1317,Sample Address #24381,Leave at door
14888,24382,1800,Sample Address #24382,Leave at door
14889,24383,2239,Sample Address #24383,Apartment building - use intercom
14890,24384,1626,Sample Address #24384,Please ring the doorbell
14891,24385,1613,Sample Address #24385,Leave at door
14892,24388,39,Sample Address #24388,Please ring the doorbell
14893,24389,578,Sample Address #24389,Leave at door
14894,24390,1477,Sample Address #24390,Leave at door
14895,24392,3117,Sample Address #24392,Leave at door
14896,24393,3958,Sample Address #24393,Leave at door
14897,24394,2817,Sample Address #24394,Please ring the doorbell
14898,24395,3770,Sample Address #24395,Leave at door
14899,24396,982,Sample Address #24396,Call upon arrival
14900,24402,474,Sample Address #24402,Call upon arrival
14901,24403,3977,Sample Address #24403,Leave at door
14902,24404,1996,Sample Address #24404,Please ring the doorbell
14903,24405,3205,Sample Address #24405,Leave at door
14904,24406,75,Sample Address #24406,Leave at door
14905,24408,445,Sample Address #24408,Apartment building - use intercom
14906,24411,19,Sample Address #24411,Leave at door
14907,24413,1760,Sample Address #24413,Leave at door
14908,24414,3180,Sample Address #24414,Leave at door
14909,24415,380,Sample Address #24415,Call upon arrival
14910,24416,2817,Sample Address #24416,Call upon arrival
14911,24417,1673,Sample Address #24417,Call upon arrival
14912,24421,3597,Sample Address #24421,Please ring the doorbell
14913,24422,1871,Sample Address #24422,Apartment building - use intercom
14914,24423,769,Sample Address #24423,Call upon arrival
14915,24425,2115,Sample Address #24425,Call upon arrival
14916,24427,2313,Sample Address #24427,Leave at door
14917,24428,296,Sample Address #24428,Call upon arrival
14918,24429,1866,Sample Address #24429,Call upon arrival
14919,24430,1480,Sample Address #24430,Call upon arrival
14920,24431,596,Sample Address #24431,Call upon arrival
14921,24432,1567,Sample Address #24432,Leave at door
14922,24433,3590,Sample Address #24433,Leave at door
14923,24434,831,Sample Address #24434,Leave at door
14924,24436,177,Sample Address #24436,Leave at door
14925,24437,2007,Sample Address #24437,Please ring the doorbell
14926,24438,769,Sample Address #24438,Call upon arrival
14927,24440,2794,Sample Address #24440,Please ring the doorbell
14928,24443,3676,Sample Address #24443,Leave at door
14929,24444,1090,Sample Address #24444,Leave at door
14930,24445,240,Sample Address #24445,Leave at door
14931,24447,1599,Sample Address #24447,Please ring the doorbell
14932,24448,1471,Sample Address #24448,Leave at door
14933,24449,295,Sample Address #24449,Please ring the doorbell
14934,24450,2661,Sample Address #24450,Apartment building - use intercom
14935,24454,1028,Sample Address #24454,Please ring the doorbell
14936,24456,405,Sample Address #24456,Leave at door
14937,24457,2713,Sample Address #24457,Please ring the doorbell
14938,24459,232,Sample Address #24459,Call upon arrival
14939,24464,990,Sample Address #24464,Leave at door
14940,24466,3259,Sample Address #24466,Leave at door
14941,24467,345,Sample Address #24467,Call upon arrival
14942,24468,3098,Sample Address #24468,Please ring the doorbell
14943,24469,2428,Sample Address #24469,Leave at door
14944,24470,3375,Sample Address #24470,Call upon arrival
14945,24471,1734,Sample Address #24471,Please ring the doorbell
14946,24472,2511,Sample Address #24472,Call upon arrival
14947,24473,2635,Sample Address #24473,Please ring the doorbell
14948,24474,1688,Sample Address #24474,Call upon arrival
14949,24475,1129,Sample Address #24475,Call upon arrival
14950,24476,1486,Sample Address #24476,Leave at door
14951,24477,3532,Sample Address #24477,Leave at door
14952,24480,3296,Sample Address #24480,Leave at door
14953,24481,769,Sample Address #24481,Please ring the doorbell
14954,24483,2682,Sample Address #24483,Call upon arrival
14955,24484,1800,Sample Address #24484,Leave at door
14956,24485,3562,Sample Address #24485,Leave at door
14957,24486,914,Sample Address #24486,Leave at door
14958,24487,112,Sample Address #24487,Leave at door
14959,24488,2437,Sample Address #24488,Apartment building - use intercom
14960,24489,2488,Sample Address #24489,Leave at door
14961,24491,240,Sample Address #24491,Leave at door
14962,24494,3250,Sample Address #24494,Leave at door
14963,24495,2864,Sample Address #24495,Apartment building - use intercom
14964,24496,1798,Sample Address #24496,Please ring the doorbell
14965,24497,2433,Sample Address #24497,Please ring the doorbell
14966,24499,2674,Sample Address #24499,Apartment building - use intercom
14967,24500,696,Sample Address #24500,Please ring the doorbell
14968,24502,1835,Sample Address #24502,Call upon arrival
14969,24503,3308,Sample Address #24503,Apartment building - use intercom
14970,24504,1763,Sample Address #24504,Please ring the doorbell
14971,24505,2508,Sample Address #24505,Call upon arrival
14972,24509,3259,Sample Address #24509,Call upon arrival
14973,24511,1952,Sample Address #24511,Please ring the doorbell
14974,24512,2428,Sample Address #24512,Leave at door
14975,24513,3232,Sample Address #24513,Please ring the doorbell
14976,24514,3797,Sample Address #24514,Call upon arrival
14977,24516,3958,Sample Address #24516,Apartment building - use intercom
14978,24517,3501,Sample Address #24517,Apartment building - use intercom
14979,24518,177,Sample Address #24518,Please ring the doorbell
14980,24519,2920,Sample Address #24519,Please ring the doorbell
14981,24520,2508,Sample Address #24520,Leave at door
14982,24521,1870,Sample Address #24521,Please ring the doorbell
14983,24523,2585,Sample Address #24523,Call upon arrival
14984,24524,126,Sample Address #24524,Leave at door
14985,24525,3064,Sample Address #24525,Leave at door
14986,24527,1763,Sample Address #24527,Call upon arrival
14987,24528,2978,Sample Address #24528,Please ring the doorbell
14988,24529,571,Sample Address #24529,Call upon arrival
14989,24530,1519,Sample Address #24530,Call upon arrival
14990,24531,3701,Sample Address #24531,Leave at door
14991,24532,235,Sample Address #24532,Please ring the doorbell
14992,24533,655,Sample Address #24533,Leave at door
14993,24536,1713,Sample Address #24536,Leave at door
14994,24537,3747,Sample Address #24537,Please ring the doorbell
14995,24538,1388,Sample Address #24538,Call upon arrival
14996,24539,3415,Sample Address #24539,Apartment building - use intercom
14997,24541,998,Sample Address #24541,Leave at door
14998,24542,3415,Sample Address #24542,Leave at door
14999,24543,1871,Sample Address #24543,Leave at door
15000,24544,50,Sample Address #24544,Leave at door
15001,24546,3352,Sample Address #24546,Leave at door
15002,24547,1607,Sample Address #24547,Apartment building - use intercom
15003,24549,998,Sample Address #24549,Please ring the doorbell
15004,24550,1439,Sample Address #24550,Call upon arrival
15005,24551,3585,Sample Address #24551,Leave at door
15006,24552,1671,Sample Address #24552,Leave at door
15007,24555,3079,Sample Address #24555,Call upon arrival
15008,24556,3585,Sample Address #24556,Apartment building - use intercom
15009,24559,1253,Sample Address #24559,Call upon arrival
15010,24561,2075,Sample Address #24561,Leave at door
15011,24562,645,Sample Address #24562,Apartment building - use intercom
15012,24565,3590,Sample Address #24565,Call upon arrival
15013,24567,3045,Sample Address #24567,Call upon arrival
15014,24568,2752,Sample Address #24568,Please ring the doorbell
15015,24569,3970,Sample Address #24569,Leave at door
15016,24570,824,Sample Address #24570,Call upon arrival
15017,24571,2428,Sample Address #24571,Please ring the doorbell
15018,24572,2320,Sample Address #24572,Please ring the doorbell
15019,24573,892,Sample Address #24573,Leave at door
15020,24575,2652,Sample Address #24575,Call upon arrival
15021,24577,177,Sample Address #24577,Please ring the doorbell
15022,24578,1439,Sample Address #24578,Leave at door
15023,24579,3643,Sample Address #24579,Leave at door
15024,24580,1260,Sample Address #24580,Apartment building - use intercom
15025,24581,1800,Sample Address #24581,Leave at door
15026,24583,3793,Sample Address #24583,Leave at door
15027,24584,321,Sample Address #24584,Call upon arrival
15028,24586,1530,Sample Address #24586,Leave at door
15029,24587,1996,Sample Address #24587,Leave at door
15030,24588,3642,Sample Address #24588,Apartment building - use intercom
15031,24589,2727,Sample Address #24589,Apartment building - use intercom
15032,24590,1448,Sample Address #24590,Leave at door
15033,24591,2182,Sample Address #24591,Call upon arrival
15034,24592,1763,Sample Address #24592,Call upon arrival
15035,24593,2279,Sample Address #24593,Call upon arrival
15036,24594,3785,Sample Address #24594,Call upon arrival
15037,24595,1633,Sample Address #24595,Please ring the doorbell
15038,24596,953,Sample Address #24596,Leave at door
15039,24599,3232,Sample Address #24599,Leave at door
15040,24600,2598,Sample Address #24600,Call upon arrival
15041,24601,2445,Sample Address #24601,Call upon arrival
15042,24602,2412,Sample Address #24602,Leave at door
15043,24603,2488,Sample Address #24603,Please ring the doorbell
15044,24605,1565,Sample Address #24605,Apartment building - use intercom
15045,24607,2471,Sample Address #24607,Apartment building - use intercom
15046,24608,3502,Sample Address #24608,Please ring the doorbell
15047,24609,1673,Sample Address #24609,Leave at door
15048,24610,2071,Sample Address #24610,Leave at door
15049,24613,3387,Sample Address #24613,Leave at door
15050,24614,3019,Sample Address #24614,Leave at door
15051,24615,2401,Sample Address #24615,Leave at door
15052,24617,1247,Sample Address #24617,Call upon arrival
15053,24619,2780,Sample Address #24619,Leave at door
15054,24621,2000,Sample Address #24621,Leave at door
15055,24622,3139,Sample Address #24622,Leave at door
15056,24623,39,Sample Address #24623,Please ring the doorbell
15057,24624,2921,Sample Address #24624,Please ring the doorbell
15058,24625,126,Sample Address #24625,Apartment building - use intercom
15059,24626,939,Sample Address #24626,Leave at door
